 ;3;1;Antananarivo;ANTANIMENA;DEVANT VILLA PRADON;47.52108;-18.89830;0,8 x 2;1;3;3;166(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;A COTE CASH POINT AIRTEL;47.52107;-18.89863;0,8 x 2;1;3;3;167(4G);3;TELMA;;1
 ;3;1;Antananarivo;TSARALALANA;COTE CENTRAL HOTEL;47.52064;-18.90699;0,8 x 2;1;3;3;168(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;COTE EQUINOX;47.52264;-18.88199;0,8 x 2;1;3;3;179FO;25;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;FACE MOSQUEE;47.52255;-18.88188;0,8 x 2;1;3;3;180FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;COTE CENTRE MEDICAL COLISEUM;47.54181;-18.87069;0,8 x 2;1;3;3;181FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;DEVANT SEKOLINTSIKA;47.54672;-18.87414;0,8 x 2;1;3;3;182FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;COTE QUINCAILLERIE TSIRY;47.54672;-18.87414;0,8 x 2;1;3;3;183FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;FACE FOKONTANT CITE;47.54778;-18.87235;0,8 x 2;1;3;3;184FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;A COTE COIFFURE FACE SHOP LIANTSOA;47.54895;-18.87530;0,8 x 2;1;3;3;185FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;A COTE SALON ROUGE;47.55139;-18.87122;0,8 x 2;1;3;3;186FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;A COTE EPICERIE RAZISY;47.55155;-18.86841;0,8 x 2;1;3;3;187FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;DEVANT ATLANTIS;47.55163;-18.86815;0,8 x 2;1;3;3;188FO;25;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;DU COTE ATLANTIS;47.55163;-18.86815;0,8 x 2;1;3;3;189FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;A COTE EMPREINTE COMMINICATION;47.52625;-18.86949;0,8 x 2;1;3;3;190FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;A COTE IEM;47.52578;-18.86955;0,8 x 2;1;3;3;191FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;EN FACE EX. PULLMAN;47.52616;-18.86971;0,8 x 2;1;3;3;192FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;EN FACE QUINCAILLERIE ALAROBIA;47.52224;-18.87002;0,8 x 2;1;3;3;193FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;DEVANT PETITE COLOMBE;47.51906;-18.87212;0,8 x 2;1;3;3;194FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;A COTE RESTAURANT MAXIME;47.51593;-18.87047;0,8 x 2;1;3;3;195FO;25;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;ARRET BUS DEVANT TOUR ORANGE;47.52213;-18.88455;0,8 x 2;1;3;3;169(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;EN FACE LEADER PRICE;47.52102;-18.87864;0,8 x 2;1;3;3;170(4G);3;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;DEVANT BMOI;47.52315;-18.88122;0,8 x 2;1;3;3;171(4G);3;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;DEVANT RESTAU JENNY GRILL;47.55139;-18.87122;0,8 x 2;1;3;3;172(4G);3;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;COTE ARRET BUS RDA;47.55155;-18.86714;0,8 x 2;1;3;3;173(4G);3;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;EN FACE  DOMABULLE;47.52616;-18.86971;0,8 x 2;1;3;3;174(4G);3;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;COTE PULLMAN;47.52350;-18.87009;0,8 x 2;1;3;3;175(4G);3;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;DEVANT RESEA BAOBAB;47.52140;-18.86981;0,8 x 2;1;3;3;176(4G);3;TELMA;;1
 ;3;1;Antananarivo;AMBONILOHA;A COTE PLOMBIER;47.51952;-18.87039;0,8 x 2;1;3;3;177(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;EN FACE EXTRA PIZZA;47.52236;-18.88473;0,8 x 2;1;3;3;1 JUMBO;41;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;ENCEINTE JUMBO SCORE;47.52338;-18.88439;0,8 x 2;1;3;3;2 CANAL+;14;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;ENCEINTE JUMBO SCORE;47.52442;-18.88459;0,8 x 2;1;3;3;1 PARABOLE;57;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;ENCEINTE 41;47.52496;-18.88455;0,8 x 2;1;3;3;2 JUMBO;41;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;DEVANT 45;47.52176;-18.88024;0,8 x 2;1;3;3;1;45;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;EN FACE SUPER TOLE;47.52161;-18.88017;0,8 x 2;1;3;3;2;45;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;A COTE PIZZA MANIA;47.52121;-18.87877;0,8 x 2;1;3;3;2 PIZZA MANIA;59;TELMA;;1
 ;3;1;Antananarivo;ANKORONDRANO;ENTREE VILLAGE DES JEUX;47.52132;-18.88603;0,8 x 2;1;3;3;1 STARTIMES;68;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;A COTE SHOP LIANTSOA;47.54754;-18.87208;0,8 x 2;1;3;3;2 SHOP LIANTSOA;65;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47524;-18.79962;0,8 x 2;1;3;3;196FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47544;-18.79969;0,8 x 2;1;3;3;197FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47542;-18.79973;0,8 x 2;1;3;3;198FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47557;-18.79976;0,8 x 2;1;3;3;199FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47566;-18.79978;0,8 x 2;1;3;3;200FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.475558;-18.79977;0,8 x 2;1;3;3;201FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47538;-18.79974;0,8 x 2;1;3;3;202FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47537;-18.79972;0,8 x 2;1;3;3;203FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47535;-18.79974;0,8 x 2;1;3;3;204FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47535;-18.79969;0,8 x 2;1;3;3;205FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE SOLARLAND;47.50499;-18.87911;0,8 x 2;1;3;3;206FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE CENTRE MEDICAL ST JOSEPH;47.50437;-18.87114;0,8 x 2;1;3;3;207FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;DEVANT CENTRE MEDICAL ST JOSEPH;47.51051;-18.87114;0,8 x 2;1;3;3;208FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE OSTIE;47.50710;-18.87561;0,8 x 2;1;3;3;209FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;A COTE BASSIN;47.50715;-18.87555;0,8 x 2;1;3;3;210FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;COTE RESTAU VILLA SOLEIL;47.51051;-18.87203;0,8 x 2;1;3;3;211FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE PIRELLI;47.50947;-18.87181;0,8 x 2;1;3;3;212FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;DEVANT PIRELLI;47.50946;-18.87182;0,8 x 2;1;3;3;213FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;A COTE AMI ATELIER;47.51132;-18.87057;0,8 x 2;1;3;3;214FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE SANIFER;47.51221;-18.87029;0,8 x 2;1;3;3;215FO;25;TELMA;;1
 ;3;1;Antananarivo;IVATO;COTE ARRET BUS RDA;47.47541;-18.79977;0,8 x 2;1;3;3;178(4G);3;TELMA;;1
 ;3;1;Antananarivo;IVATO;EN FACE  DOMABULLE;47.47554;-18.79983;0,8 x 2;1;3;3;179(4G);3;TELMA;;1
 ;3;1;Antananarivo;IVATO;COTE PULLMAN;47.475459;-18.79976;0,8 x 2;1;3;3;180(4G);3;TELMA;;1
 ;3;1;Antananarivo;IVATO;DEVANT RESEA BAOBAB;47.47546;-18.79961;0,8 x 2;1;3;3;181(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;DEVANT CLAFOUTIS;47.50437;-18.87894;0,8 x 2;1;3;3;182(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE JF PISCINE;47.51051;-18.87114;0,8 x 2;1;3;3;183(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;EN FACE TAMPICO;47.50715;-18.87555;0,8 x 2;1;3;3;184(4G);3;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47501;-18.79963;0,8 x 2;1;3;3;1 AIRMAD;9;TELMA;;1
 ;3;1;Antananarivo;IVATO;ENCEINTE AEROPORT;47.47533;-18.79971;0,8 x 2;1;3;3;5 GALANA;35;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;COTE BAZAR AUTO;47.51555;-18.87011;0,8 x 2;1;3;3;216FO;25;TELMA;;1
 ;3;1;Antananarivo;ANOSIVAVAKA;COTE ARRET BUS TSARASAOTRA;47.51549;-18.87036;0,8 x 2;1;3;3;217FO;25;TELMA;;1
 ;3;1;Antananarivo;ANKAZOMANGA;EF FACE RESTO LA MAREE ROUGE;47.51498;-18.89280;0,8 x 2;1;3;3;218FO;25;TELMA;;1
 ;3;1;Antananarivo;ANKAZOMANGA;A COTE HOTE NOOR;47.51541;-18.89320;0,8 x 2;1;3;3;219FO;25;TELMA;;1
 ;3;1;Antananarivo;ANKAZOMANGA;FACE PHARMACIE TSARAMASAY;47.51541;-18.89321;0,8 x 2;1;3;3;220FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;FACE CETRALE TECH BLUELINE;47.52014;-18.89701;0,8 x 2;1;3;3;221FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;A COTE ECOLE LA PAPON;47.52250;-18.89794;0,8 x 2;1;3;3;222FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;DEVANT HOTEL N°1;47.52263;-18.89790;0,8 x 2;1;3;3;223FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;EN FACE ROCK STUDIO;47.52290;-18.89759;0,8 x 2;1;3;3;224FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;EN FACE BATIMENT MIN MFB ;47.52440;-18.89907;0,8 x 2;1;3;3;225FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;DEVANT SAF;47.52488;-18.89909;0,8 x 2;1;3;3;226FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;DEVAN FESTER STORE;47.52273;-18.89773;0,8 x 2;1;3;3;227FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;DEVAN RAS;47.52385;-18.89643;0,8 x 2;1;3;3;228FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;DEVANT AROMA;47.52472;-18.89644;0,8 x 2;1;3;3;229FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;EN FACE BOA;47.52508;-18.89773;0,8 x 2;1;3;3;230FO;25;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;EN FACE TAMPICO;47.52273;-18.89471;0,8 x 2;1;3;3;185(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;DEVANT MYSHINE;47.52320;-18.89515;0,8 x 2;1;3;3;186(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;FACE VENTE EXPO MEUBLE;47.52396;-18.89644;0,8 x 2;1;3;3;187(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANTANIMENA;A 50M RESTO AROME;47.52497;-18.89653;0,8 x 2;1;3;3;188(4G);3;TELMA;;1
 ;3;1;Antananarivo;ANKADIFOTSY;DEVANT SUPER MAKI ;47.52743;-18.890065;0,8 x 2;1;3;3;3 SUPERMAKI;69;TELMA;;1
 ;3;1;Antananarivo;AMBOHIDROA;AN FACE MEGA MOOM REPARATION;47.54904;-18.89576;0,8 x 2;1;3;3;231FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIDROA;A COTE THATHA BEAUTE;47.48229;-18.85996;0,8 x 2;1;3;3;232FO;25;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;FACE LET'S GO DANCING;47.48012;-18.85435;0,8 x 2;1;3;3;233FO;25;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;FACE BIJOUTERIE;47.48005;-18.85443;0,8 x 2;1;3;3;234FO;25;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;FACE TERMINUS 159;47.47953;-18.85145;0,8 x 2;1;3;3;235FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE IVECO;47.47984;-18.84767;0,8 x 2;1;3;3;236FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE ATELIER GABHY;47.47923;-18.85136;0,8 x 2;1;3;3;237FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE CENTURY IMMO;47.47923;-18.84690;0,8 x 2;1;3;3;238FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE GROUP SMTP;47.47923;-18.84690;0,8 x 2;1;3;3;239FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE ESPACE MEDICALE;47.47984;-18.84767;0,8 x 2;1;3;3;240FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE SNACK AVOTRA;47.47616;-18.84723;0,8 x 2;1;3;3;241FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE PRIMINI;47.47708;-18.84838;0,8 x 2;1;3;3;242FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE SHOP TELMA;47.47708;-18.84838;0,8 x 2;1;3;3;243FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE FJKM;47.47708;-18.84838;0,8 x 2;1;3;3;244FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE ARRET BUS 114;47.47064;-18.84182;0,8 x 2;1;3;3;245FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE COIFFURE HOLY;47.47331;-18.84552;0,8 x 2;1;3;3;246FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;ARRET BUS AMBOHIBAO;47.47205;-18.84488;0,8 x 2;1;3;3;247FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;QRIE AUTO DU CENTRE;47.47024;-18.84347;0,8 x 2;1;3;3;248FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE VILLA ALICE;47.46410;-18.84107;0,8 x 2;1;3;3;249FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE KFHI;47.47487;-18.84406;0,8 x 2;1;3;3;250FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;FACE PAKA SARY ;47.47378;-18.84686;0,8 x 2;1;3;3;251FO;25;TELMA;;1
 ;3;1;Antananarivo;AMBOHIBAO;COTE ATELIER RASAM;47.47379;-18.84691;0,8 x 2;1;3;3;252FO;25;TELMA;;1
 ;3;1;Antananarivo;IMERINAFOVOANY;DEVANT SIPEM;47.46546;-18.84183;0,8 x 2;1;3;3;2 SIPEM;66;TELMA;;1
 ;3;1;Antananarivo;IMERINAFOVOANY;DEVANT PHARMACIE;47.46428;-18.84121;0,8 x 2;1;3;3;4 PHARMACIE;58;TELMA;;1
 ;3;1;Antananarivo;AMBODIMITA;FACE FJKM AMBODIMITA;47.49796;-18.83057;0,8 x 2;1;3;3;189(4G);3;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;DEVANT B29;47.46171;-18.84037;0,8 x 2;1;3;3;253FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;EN FACE MPANAO KIRARO ;47.45794;-18.83924;0,8 x 2;1;3;3;254FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;DEVANT CABINET MEDICAL;47.45794;-18.83924;0,8 x 2;1;3;3;255FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE DISTRIBUTEURE HOLCIM;47.46175;-18.84081;0,8 x 2;1;3;3;256FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;FACE GARAGE TOJO;47.45287;-18.82940;0,8 x 2;1;3;3;257FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;FACE GROUP SODIAT ;47.45328;-18.83522;0,8 x 2;1;3;3;258FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;FACE LYCEE TALATAMATY ;47.45287;-18.82940;0,8 x 2;1;3;3;259FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;A 50M LYCEE TALATAMATY ;47.45135;-18.83175;0,8 x 2;1;3;3;260FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;FACE MARTIN PECHEUR;47.45195;-18.83013;0,8 x 2;1;3;3;261FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE PHARMACIE;47.46267;-18.83780;0,8 x 2;1;3;3;262FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE TEMOIN DE JEHOVA;47.46298;-18.83819;0,8 x 2;1;3;3;263FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;FACE RCARDINAS;47.46164;-18.83764;0,8 x 2;1;3;3;264FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE ID FULL;47.46164;-18.83768;0,8 x 2;1;3;3;265FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE VILLA LOVASOA;47.54105;-18.86365;0,8 x 2;1;3;3;266FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE VILLA TSIOTSIORY;47.54105;-18.86365;0,8 x 2;1;3;3;267FO;25;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;COTE AMIT;47.45954;-18.84001;0,8 x 2;1;3;3;190(4G);3;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;DEVANT BFV ;47.46144;-18.84018;0,8 x 2;1;3;3;5 BFV;10;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;DEVANT GALANA ;47.46144;-18.84018;0,8 x 2;1;3;3;6 GALANA;35;TELMA;;1
 ;3;1;Antananarivo;TALATAMATY;EN FACE KARAOKE 222;47.46050;-18.84008;0,8 x 2;1;3;3;4 SUPERMAKI;69;TELMA;;1
 ;3;1;Antananarivo;AMBODIMITA;FACE 3 CHEMIN AMBODIMITA ;47.48523;-18.86715;0,8 x 2;1;3;3;2 JIRAMA;39;TELMA;;1
 ;3;1;Antananarivo;AMBOHIDROA;COTE POISSONNERIE;47.48107;-18.85812;0,8 x 2;1;3;3;268FO;25;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;FACE AMBASSADE USA;47.47923;-18.85136;0,8 x 2;1;3;3;3;45;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;FACE ATELIER FROID ET CLIM;47.47893;-18.85198;0,8 x 2;1;3;3;2 GASTROPIZZA;36;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;A COTE TERMINUS 194;47.47953;-18.85143;0,8 x 2;1;3;3;5 BFV;10;TELMA;;1
 ;3;1;Antananarivo;ANDRANOMENA;FACE TERMINUS 159;47.47932;-18.85136;0,8 x 2;1;3;3;2 STARTIMES;68;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE ZINGUER;47.50608;-18.90623;0,8 x 2;1;3;3;5 SUPERMAKI;69;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE GASTRO ;47.50738;-18.90917;0,8 x 2;1;3;3;3 GASTROPIZZA;36;TELMA;;1
 ;3;1;Antananarivo;67HA;COTRE ATELIER RA LIVA;47.50320;-18.91047;0,8 x 2;1;3;3;4 GASTROPIZZA;36;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE JESOSY MAMONJY;47.51209;-18.90131;0,8 x 2;1;3;3;269FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;EN FACE MOSQUE;47.51203;-18.90140;0,8 x 2;1;3;3;270FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE PARIS SPORT ;47.51201;-18.90258;0,8 x 2;1;3;3;271FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE AUTO ECOLE ROSA;47.51182;-18.90300;0,8 x 2;1;3;3;272FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE AIRTEL EXPRESSE;47.51181;-18.90367;0,8 x 2;1;3;3;273FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE KARAOKE MIA;47.51170;-18.90461;0,8 x 2;1;3;3;274FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;3 CHEMIN 67HA;47.51053;-18.90518;0,8 x 2;1;3;3;275FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE MADA HOTEL;47.51029;-18.90513;0,8 x 2;1;3;3;276FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE ARRET BUS 186;47.51003;-18.90512;0,8 x 2;1;3;3;277FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE AMERICAN ENGLISH COURS ;47.50907;-18.90745;0,8 x 2;1;3;3;278FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;DEVANT UIM;47.50848;-18.91143;0,8 x 2;1;3;3;279FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;4 CHEMIN 67HA;47.50905;-18.91058;0,8 x 2;1;3;3;280FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE GARAGE RATHOMAS;47.51174;-18.90987;0,8 x 2;1;3;3;281FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE AZALLE;47.50694;-18.91049;0,8 x 2;1;3;3;282FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE QUINCAILLERIE ;47.50656;-18.90823;0,8 x 2;1;3;3;283FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE FDC;47.50056;-18.91000;0,8 x 2;1;3;3;284FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE ATELIER TSY KIVY;47.50039;-18.50965;0,8 x 2;1;3;3;285FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE STATION JOVENNA;47.49952;-18.90978;0,8 x 2;1;3;3;286FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE VILLA DES ARTISANAT CREATEUR ;47.50843;-18.91463;0,8 x 2;1;3;3;287FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE COIFFURE MIRANTO;47.50914;-18.90658;0,8 x 2;1;3;3;6 SUPERMAKI;69;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE QUINCAILLERIE ;47.50263;-18.91017;0,8 x 2;1;3;3;7 GALANA;35;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE GALANA;47.50713;-18.90947;0,8 x 2;1;3;3;8 GALANA;35;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE PHARMACIE ;47.50332;-18.91047;0,8 x 2;1;3;3;5 PHARMACIE;58;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE PHARMACIE;47.50338;-18.91037;0,8 x 2;1;3;3;6 PHARMACIE;58;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE MIRANTO COIFFURE;47.50812;-18.90633;0,8 x 2;1;3;3;288FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE POISSONNERIE;47.50745;-18.90680;0,8 x 2;1;3;3;289FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE AUTO ECOLE ARO;47.50858;-18.91406;0,8 x 2;1;3;3;290FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;DEVANT CENAM;47.50859;-18.91612;0,8 x 2;1;3;3;291FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;DEVANT UNIMMA;47.50850;-18.91459;0,8 x 2;1;3;3;292FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;DEVANT POINT DE VENTE PMU;47.50893;-18.91316;0,8 x 2;1;3;3;293FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE YOUPI WATER PARK;47.50849;-18.91143;0,8 x 2;1;3;3;294FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE MARY PUB;47.50924;-18.91085;0,8 x 2;1;3;3;295FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;LDEVANT LA FIESTA 67;47.50955;-18.91002;0,8 x 2;1;3;3;296FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE MIKALY BEAUTE;47.50593;-18.90518;0,8 x 2;1;3;3;297FO;25;TELMA;;1
 ;3;1;Antananarivo;67HA;PONT CENAM;47.50876;-18.91359;0,8 x 2;1;3;3;7 PHARMACIE;58;TELMA;;1
 ;3;1;Antananarivo;67HA;DEVANT JIRAMA;47.50865;-18.91617;0,8 x 2;1;3;3;3 JIRAMA;39;TELMA;;1
 ;3;1;Antananarivo;67HA;LAITCOC;47.50685;-18.91562;0,8 x 2;1;3;3;4 JIRAMA;39;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE ZZ MOBILIER ;47.51041;-18.90224;0,8 x 2;1;3;3;2 HOMEOPHARMA;37;TELMA;;1
 ;3;1;Antananarivo;67HA;FACE SIPEM;47.50918;-18.91652;0,8 x 2;1;3;3;3 SIPEM;66;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE JIRAMA;47.51070;-18.91646;0,8 x 2;1;3;3;5 JIRAMA;39;TELMA;;1
 ;3;1;Antananarivo;67HA;COTE CABAN;47.51177;-18.91656;0,8 x 2;1;3;3;1 UPRIM;72;TELMA;;1
 ;3;1;Antananarivo;ANDAVAMAMBA;FACE 4X4 SERVICE;47.50918;-18.91639;0,8 x 2;1;3;3;298FO;25;TELMA;;1
 ;3;1;Antananarivo;ANDAVAMAMBA;FACE ALLIANCE FRANCAISE;47.51177;-18.91656;0,8 x 2;1;3;3;299FO;25;TELMA;;1
 ;3;1;Antananarivo;AMPEFILOHA;DEVANT RESTAURANT CHEZ ZO ;47.51658;-18.91410;0,8 x 2;1;3;3;300FO;25;TELMA;;1
